useful,役に立つ,2360
coarse,粗暴な,2361
double(形容詞),二重の,2362
gentle,温厚な,2363
personality,人格,2364
polite,丁寧な,2365
rude,無礼な,2366
chief,（組織の）長,2367
ingenious,創意工夫のある,2368
method,手法,2369
practical,実践［実用］的な,2370
scarcely,ほとんど…ない,2371
scratch,…をひっかく,2372
section,部課,2373
beg,懇願する,2374
capture,…を捉える,2375
humiliate,…に恥をかかせる,2376
mercy,慈悲,2377
nevertheless,それにもかかわらず,2378
torture,…を拷問にかける,2379
warrior,戦士,2380
accused（the〜）,被告人,2381
childhood,子供時代,2382
judge(名詞),裁判官,2383
pass,（判決を）言い渡す,2384
trial,裁判,2385
devise,…を考案する,2386
disaster,災害,2387
splendid,素晴らしい,2388
unexpected,予期せぬ,2389
counselor,カウンセラー,2390
experienced,経験を積んだ,2391
inevitable,避けられない,2392
resistance,抵抗,2393
urge,…に強く勧める,2394
exhausted,くたくたに疲れた,2395
mustn't,…してはいけない,2396
pardon,許し,2397
tired,疲れた,2398
adequate,十分な,2399
brain,脳,2400
deprive,…から奪い去る,2401
function,機能,2402
properly,適切に,2403
evidence,証拠,2404
fresh,新たな,2405
testimony,証言,2406
witness,証人,2407
account,説明,2408
accurate,正確な,2409
concise,簡潔である,2410
contrast,対照,2411
precise,正確な,2412
redundant,無駄な繰り返しがある,2413
drag(動詞),…を引きずる,2414
earner,稼ぐ人,2415
freeze,凍る,2416
lower(動詞),…を下げる,2417
recession,不況,2418
salaried,給料制の,2419
wage,賃金,2420
budget,予算,2421
deficit,赤字,2422
estimate,見積もり,2423
indicate,…を示す,2424
submit,…を提出する,2425
surplus,余剰，黒字,2426
think tank,シンク・タンク,2427
trade,貿易,2428
trillion,兆,2429
burn,…を燃やす,2430
low,低い,2431
namely,つまり,2432
negative,マイナスの,2433
poisonous,有毒な,2434
product,製品,2435
vinyl,ビニール,2436
blame,…を非難する,2437
bluntly,あからさまに,2438
defeat,…を打ち負かす,2439
interview（動詞）,…にインタビューをする,2440
match(名詞),試合,2441
opponent,（対戦）相手,2442
umpire,審判,2443
constitution,憲法,2444
fundamental,基本的な,2445
grown-up,大人,2446
guarantee,…を保証する,2447
human,人間の,2448
state (動詞),…を明言する,2449
assumption,想定,2450
found,…を設立する,2451
innocent,無実の,2452
judicial,司法の,2453
presume,…だと推定する,2454
principle,原理原則,2455
prove,…を証明する,2456
system,制度,2457
complain,不満を言う,2458
prohibit,…を禁じる,2459
rigid,厳格な,2460
rule,規則,2461
smoke (動詞),たばこを吸う,2462
strictly,厳しく,2463
back(名詞),背中,2464
bend,…を曲げる,2465
injure,…を傷つける,2466
leg,脚,2467
lift,…を持ち上げる,2468
load(名詞),荷物,2469
muscle,筋肉,2470
strain,負荷,2471
altitude,高度,2472
bomber,爆撃機,2473
defy,…に背く,2474
fighter,戦闘機,2475
following(前置詞),…の後に,2476
gain,…を得る,2477
gravity,重力,2478
majestic,威厳のある,2479
velocity,速度,2480
arrival,到着,2481
chaos,混乱,2482
date,日付,2483
office,仕事部屋,2484
postpone,…を延期する,2485
state (名詞),状態,2486
total,完全な,2487
hangover,二日酔い,2488
pound (動詞),ガンガン叩く,2489
reunion,再会,2490
environmental,環境の,2491
especially,特に,2492
issue,問題,2493
nowadays,近頃では,2494
say (副詞),例えば,2495
sensitive,敏感な,2496
urbanite,都市居住者,2497
candid,率直な,2498
merchandise,商品,2499
opinion,意見,2500
respect （名詞）,尊敬,2501
superior,より優れている,2502
variety,多様，多種,2503
emotional,精神的な,2504
endure,…に耐える,2505
physical,肉体［身体］的な,2506
prior,事前の,2507
quiver,震える,2508
suffering,苦痛,2509
voice,声,2510
widow,未亡人,2511
consequently,結果的に,2512
densely,密集して,2513
epidemic,伝染病,2514
equator（the〜）,赤道,2515
flu,インフルエンザ,2516
perish,死ぬ,2517
populate,…に住む,2518
alternative,代替の,2519
costly,費用が高くつく,2520
energy,エネルギー,2521
environment,環境,2522
generate,…を生み出す,2523
least,最小限,2524
least,最も…でない,2525
moreover,その上さらに,2526
ambition,大望,2527
fulfill,…を果たす,2528
mountaineer,登山家,2529
strive,懸命に努力する,2530
attract,…を引き寄せる,2531
audience,聴衆,2532
profitable,儲かる,2533
superb,素晴らしい,2534
delta,三角州,2535
flood,洪水,2536
geography,地理（学）,2537
States (the 〜 ),アメリカ合衆国,2538
agony,苦痛,2539
compensate,埋め合わせをする,2540
grieve,ひどく悲しむ,2541
precious,貴重な,2542
sob,すすり泣く,2543
bachelor,独身男性,2544
elder,年上の,2545
eligible,適格の,2546
twin,双子（の片方）,2547
aspect,面,2548
conceal,…を隠す,2549
exaggerate,…を誇張する,2550
former（the〜）,前者,2551
latter,後者,2552
positive,プラスの,2553
scheme,計画,2554
ex-,前の,2555
miserable,悲惨な,2556
revenge,仕返し,2557
assignment,仕事,2558
confident,自信がある,2559
deadline,締め切り,2560
enormous,巨大な,2561
size,大きさ,2562
alter,…を変える,2563
conscious,意識している,2564
habit,習慣,2565
prolong,…を延長する,2566
bug,虫,2567
dead,死んだ,2568
insect,昆虫,2569
stand,…に耐える,2570
tremble,震える,2571
worm,（足のない）虫,2572
actor,俳優,2573
arrogance,傲慢さ,2574
arrogant,傲慢な,2575
conceit,うぬぼれ,2576
debut,デビュー,2577
popular,人気のある,2578
teens,十代,2579
colonial,植民地の,2580
concession,妥協,2581
condemn,…を激しく非難する,2582
feeble,弱々しい,2583
historic,歴史的に重要な,2584
power,強国，大国,2585
submission,屈服,2586
thorough,完全な,2587
treaty,条約,2588
enthusiasm,熱心,2589
guy,男,2590
keen,関心が強い,2591
obsession,取り憑かれていること,2592
brave,勇敢な,2593
defend,…を守る,2594
despite,…にもかかわらず,2595
determined,決意した,2596
enemy,敵,2597
homeland,祖国,2598
powerful,強力な,2599
refuse,…を拒む,2600
retreat,退却する,2601
surrender,降伏する,2602
troop,軍隊,2603
fly,飛行機で行く,2604
peninsula,半島,2605
take,…を必要とさせる,2606
guestworker,外国人労働者,2607
immigrant,移民,2608
province,州，省,2609
workforce,労働者全体,2610
export,…を輸出する,2611
import（動詞）,…を輸入する,2612
industrial,産業の，工業の,2613
machinery,機械類,2614
material,材料,2615
produce,…を生み出す,2616
raw,生の,2617
roughly,大雑把に,2618
approve,良いと認める,2619
consent,同意する,2620
inclined,傾いた,2621
marriage,結婚,2622
stubborn,頑固な,2623
hence,それゆえに,2624
invisible,目に見えない,2625
micro-,ミクロの,2626
microscope,顕微鏡,2627
naked,裸の,2628
bestman（the〜）,花婿の付添人,2629
gymnast,体操選手,2630
